player_name,card_id,sale_date,sold_price
Jackson Chourio,Jackson Chourio_2024 Topps Chrome PSA 10,2026-05-20 00:00:00+00:00,50.98
Jackson Chourio,Jackson Chourio_2024 Topps Chrome PSA 10,2026-05-20 00:00:00+00:00,41.4
Jackson Chourio,Jackson Chourio_2024 Topps Chrome PSA 10,2026-06-07 00:00:00+00:00,49.23
Jackson Chourio,Jackson Chourio_2024 Topps Chrome PSA 10,2026-06-12 00:00:00+00:00,69.99
Jackson Chourio,Jackson Chourio_2024 Topps Chrome PSA 10,2026-06-14 00:00:00+00:00,50.19
Jackson Chourio,Jackson Chourio_2024 Topps Chrome PSA 10,2026-06-14 00:00:00+00:00,47.98
Jackson Chourio,Jackson Chourio_2024 Topps Chrome PSA 10,2026-06-18 00:00:00+00:00,51.79
Jackson Chourio,Jackson Chourio_2024 Topps Chrome PSA 10,2026-07-03 00:00:00+00:00,50.47
Jackson Chourio,Jackson Chourio_2024 Topps Chrome PSA 10,2026-07-07 00:00:00+00:00,42.4
Jackson Chourio,Jackson Chourio_2024 Topps Chrome PSA 10,2026-07-15 00:00:00+00:00,56.24
Jackson Chourio,Jackson Chourio_2024 Topps Chrome PSA 10,2026-07-20 00:00:00+00:00,50.0
Jackson Chourio,Jackson Chourio_2024 Topps Chrome PSA 10,2026-08-08 00:00:00+00:00,41.96
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2024-10-21 15:40:00+00:00,39.64
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2025-02-23 15:00:00+00:00,30.1
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2025-03-16 23:14:00+00:00,34.8
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2025-05-18 23:22:00+00:00,24.0
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2025-06-19 22:30:02+00:00,31.72
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2025-07-27 08:22:25+00:00,51.48
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2025-08-14 13:20:00+00:00,24.57
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-01-17 05:58:22+00:00,29.48
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-04-06 22:18:10+00:00,24.0
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-04-09 17:24:10+00:00,28.0
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-04-11 17:57:55+00:00,30.0
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-04-15 15:00:00+00:00,55.28
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-05-13 00:00:00+00:00,36.99
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-05-15 00:00:00+00:00,32.62
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-05-28 00:00:00+00:00,25.0
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-05-29 00:00:00+00:00,41.49
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-05-30 00:00:00+00:00,37.62
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-06-02 00:00:00+00:00,35.57
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-06-06 00:00:00+00:00,31.23
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-06-06 00:00:00+00:00,20.9
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-06-07 00:00:00+00:00,32.48
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-06-15 00:00:00+00:00,29.99
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-06-16 00:00:00+00:00,35.99
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-06-25 00:00:00+00:00,40.96
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-06-25 00:00:00+00:00,49.14
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-06-25 00:00:00+00:00,37.0
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-06-26 00:00:00+00:00,30.64
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-07-09 00:00:00+00:00,41.96
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-07-18 00:00:00+00:00,28.97
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-07-20 00:00:00+00:00,27.73
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-07-25 00:00:00+00:00,30.62
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-07-27 00:00:00+00:00,30.27
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-07-30 00:00:00+00:00,30.97
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-07-30 00:00:00+00:00,30.54
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-08-07 00:00:00+00:00,38.99
Jackson Holliday,Jackson Holliday_2024 Topps Chrome PSA 10,2026-08-09 00:00:00+00:00,33.24
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2025-02-18 14:43:38+00:00,45.0
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2025-07-07 16:00:00+00:00,40.95
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2025-09-15 09:47:56+00:00,33.0
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2026-01-05 17:53:59+00:00,17.2
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2026-03-15 23:12:00+00:00,26.4
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2026-04-05 21:42:12+00:00,29.99
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2026-04-15 02:32:58+00:00,40.0
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2026-05-16 00:00:00+00:00,40.97
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2026-06-18 00:00:00+00:00,34.23
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2026-06-27 00:00:00+00:00,37.24
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2026-07-03 00:00:00+00:00,32.16
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2026-07-04 00:00:00+00:00,34.28
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2026-07-08 00:00:00+00:00,26.5
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2026-07-17 00:00:00+00:00,31.17
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2026-07-19 00:00:00+00:00,31.17
Jackson Merrill,Jackson Merrill_2024 Topps Chrome PSA 10,2026-08-02 00:00:00+00:00,38.64
James Wood,James Wood_2025 Topps Chrome PSA 10,2026-04-12 22:03:00+00:00,38.77
James Wood,James Wood_2025 Topps Chrome PSA 10,2026-04-13 15:34:40+00:00,42.0
James Wood,James Wood_2025 Topps Chrome PSA 10,2026-05-20 00:00:00+00:00,45.99
James Wood,James Wood_2025 Topps Chrome PSA 10,2026-06-13 00:00:00+00:00,55.97
James Wood,James Wood_2025 Topps Chrome PSA 10,2026-06-15 00:00:00+00:00,55.61
James Wood,James Wood_2025 Topps Chrome PSA 10,2026-07-03 00:00:00+00:00,56.24
James Wood,James Wood_2025 Topps Chrome PSA 10,2026-07-07 00:00:00+00:00,64.17
James Wood,James Wood_2025 Topps Chrome PSA 10,2026-07-28 00:00:00+00:00,124.99
James Wood,James Wood_2025 Topps Chrome PSA 10,2026-07-28 00:00:00+00:00,135.96
James Wood,James Wood_2025 Topps Chrome PSA 10,2026-08-05 00:00:00+00:00,92.0
Jasson Domínguez,Jasson Domínguez_2024 Topps Chrome PSA 10,2025-02-21 13:40:00+00:00,24.57
Jasson Domínguez,Jasson Domínguez_2024 Topps Chrome PSA 10,2025-10-05 23:23:00+00:00,8.4
Jasson Domínguez,Jasson Domínguez_2024 Topps Chrome PSA 10,2025-10-10 18:36:03+00:00,26.91
Jasson Domínguez,Jasson Domínguez_2024 Topps Chrome PSA 10,2026-04-07 21:52:01+00:00,14.95
Jasson Domínguez,Jasson Domínguez_2024 Topps Chrome PSA 10,2026-04-11 12:53:54+00:00,20.0
Jasson Domínguez,Jasson Domínguez_2024 Topps Chrome PSA 10,2026-05-14 00:00:00+00:00,23.49
Jasson Domínguez,Jasson Domínguez_2024 Topps Chrome PSA 10,2026-05-16 00:00:00+00:00,24.99
Jasson Domínguez,Jasson Domínguez_2024 Topps Chrome PSA 10,2026-06-18 00:00:00+00:00,41.24
Jasson Domínguez,Jasson Domínguez_2024 Topps Chrome PSA 10,2026-07-07 00:00:00+00:00,22.99
Jasson Domínguez,Jasson Domínguez_2024 Topps Chrome PSA 10,2026-08-04 00:00:00+00:00,20.5
Pete Crow-Armstrong,Pete Crow-Armstrong_2024 Topps Chrome PSA 10,2025-01-19 23:18:00+00:00,31.2
Pete Crow-Armstrong,Pete Crow-Armstrong_2024 Topps Chrome PSA 10,2026-04-02 20:06:00+00:00,49.0
Pete Crow-Armstrong,Pete Crow-Armstrong_2024 Topps Chrome PSA 10,2026-04-11 17:00:13+00:00,70.0
Pete Crow-Armstrong,Pete Crow-Armstrong_2024 Topps Chrome PSA 10,2026-06-10 16:00:00+00:00,99.45
Pete Crow-Armstrong,Pete Crow-Armstrong_2024 Topps Chrome PSA 10,2026-06-06 00:00:00+00:00,105.17
Pete Crow-Armstrong,Pete Crow-Armstrong_2024 Topps Chrome PSA 10,2026-06-08 00:00:00+00:00,106.72
Pete Crow-Armstrong,Pete Crow-Armstrong_2024 Topps Chrome PSA 10,2026-06-22 00:00:00+00:00,95.97
Pete Crow-Armstrong,Pete Crow-Armstrong_2024 Topps Chrome PSA 10,2026-06-24 00:00:00+00:00,95.97
Pete Crow-Armstrong,Pete Crow-Armstrong_2024 Topps Chrome PSA 10,2026-06-30 00:00:00+00:00,99.99
Pete Crow-Armstrong,Pete Crow-Armstrong_2024 Topps Chrome PSA 10,2026-07-09 00:00:00+00:00,101.75
Pete Crow-Armstrong,Pete Crow-Armstrong_2024 Topps Chrome PSA 10,2026-07-13 00:00:00+00:00,132.5
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-04-12 13:49:28+00:00,59.99
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-04-12 00:31:07+00:00,60.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-04-07 11:08:36+00:00,54.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-04-03 10:33:33+00:00,58.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-02-19 23:16:56+00:00,40.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-02-19 19:59:56+00:00,40.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-02-19 19:14:31+00:00,47.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2025-09-21 23:12:00+00:00,24.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2025-06-08 23:19:00+00:00,33.6
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2025-04-24 15:00:00+00:00,86.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2025-03-23 23:15:00+00:00,49.2
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2024-12-07 15:10:00+00:00,71.37
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2024-11-04 14:50:00+00:00,27.3
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2024-10-17 22:15:02+00:00,51.24
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2024-05-22 16:00:00+00:00,111.15
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2024-05-16 22:15:12+00:00,31.72
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2024-05-01 16:00:00+00:00,111.15
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2024-04-24 16:00:00+00:00,87.75
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2024-04-21 23:18:00+00:00,30.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2024-04-14 23:17:00+00:00,34.8
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2024-04-07 23:15:00+00:00,33.6
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2024-04-03 20:00:00+00:00,48.8
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2024-04-01 21:04:00+00:00,44.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2024-02-21 19:00:00+00:00,34.16
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2024-01-10 04:03:04+00:00,45.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2023-12-27 19:00:00+00:00,29.28
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2023-12-27 19:00:00+00:00,34.16
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2023-12-13 19:00:00+00:00,31.72
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2023-11-29 19:00:00+00:00,28.06
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2023-11-29 19:00:00+00:00,30.5
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2023-11-29 19:00:00+00:00,46.36
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2023-11-29 19:00:00+00:00,52.46
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2023-11-29 19:00:00+00:00,36.6
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2023-11-29 19:00:00+00:00,45.14
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2023-11-29 19:00:00+00:00,40.26
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-08-05 12:00:00+00:00,34.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-08-04 12:00:00+00:00,47.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-08-02 12:00:00+00:00,49.95
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-08-02 12:00:00+00:00,34.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-08-02 12:00:00+00:00,45.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-08-01 12:00:00+00:00,30.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-08-05 12:00:00+00:00,20.53
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-07-26 12:00:00+00:00,31.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-07-24 12:00:00+00:00,41.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-07-23 12:00:00+00:00,30.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-07-21 12:00:00+00:00,32.01
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-07-21 12:00:00+00:00,24.5
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-07-20 12:00:00+00:00,27.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-07-15 12:00:00+00:00,30.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-07-08 12:00:00+00:00,26.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-07-05 12:00:00+00:00,33.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-07-05 12:00:00+00:00,30.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-07-04 12:00:00+00:00,35.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-06-19 12:00:00+00:00,49.99
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-06-15 12:00:00+00:00,28.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-06-11 12:00:00+00:00,46.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-08-05 12:00:00+00:00,29.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-08-05 12:00:00+00:00,40.0
Gunnar Henderson,Gunnar Henderson_2023 Topps Chrome PSA 10,2026-08-05 12:00:00+00:00,33.0
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2023-11-01 20:00:00+00:00,41.48
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2023-11-08 19:00:00+00:00,31.72
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2023-11-15 19:00:00+00:00,32.94
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2023-11-15 19:00:00+00:00,17.08
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2023-11-23 19:00:00+00:00,31.72
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2023-11-29 19:00:00+00:00,39.04
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2023-11-29 19:00:00+00:00,21.96
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2023-11-29 19:00:00+00:00,34.16
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2023-12-20 19:00:00+00:00,26.84
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2023-12-27 19:00:00+00:00,21.96
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2023-12-27 19:00:00+00:00,31.72
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2024-01-07 23:10:00+00:00,27.6
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2024-02-01 03:51:24+00:00,25.0
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2024-02-03 13:20:00+00:00,38.61
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2024-02-05 22:28:48+00:00,35.0
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2024-02-24 13:00:00+00:00,71.25
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2024-03-31 23:23:00+00:00,22.8
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2024-04-07 23:15:00+00:00,43.2
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2024-04-14 23:17:00+00:00,25.2
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2024-04-18 22:16:34+00:00,29.28
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2024-05-08 15:30:00+00:00,57.74
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2024-05-09 22:15:06+00:00,30.5
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2024-05-12 23:22:00+00:00,18.0
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2024-12-16 12:00:20+00:00,20.0
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2025-02-02 15:00:00+00:00,27.09
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2025-02-12 15:00:00+00:00,87.75
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2025-04-09 14:00:00+00:00,26.38
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2025-09-14 23:11:00+00:00,9.6
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2025-09-21 23:12:00+00:00,9.6
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2025-09-21 23:12:00+00:00,8.4
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2025-09-22 15:14:40+00:00,16.0
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2026-03-22 16:00:00+00:00,24.57
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2026-04-11 09:50:59+00:00,20.0
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2026-05-17 00:00:00+00:00,16.74
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2026-05-20 00:00:00+00:00,15.49
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2026-05-31 00:00:00+00:00,25.27
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2026-07-09 00:00:00+00:00,24.99
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2026-07-11 00:00:00+00:00,20.0
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2026-07-29 00:00:00+00:00,18.5
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2026-08-03 00:00:00+00:00,20.5
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2026-08-09 00:00:00+00:00,27.28
Adley Rutschman,Adley Rutschman_2023 topps chrome psa 10,2026-08-11 00:00:00+00:00,65.0
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2023-11-15 19:00:00+00:00,31.72
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2023-11-23 19:00:00+00:00,29.28
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2023-11-23 19:00:00+00:00,30.5
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2023-11-29 19:00:00+00:00,34.16
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2024-01-07 23:10:00+00:00,37.2
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2024-02-14 19:00:00+00:00,31.72
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2024-02-21 19:00:00+00:00,26.84
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2024-06-23 16:00:00+00:00,61.43
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2024-10-20 23:10:00+00:00,21.6
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2024-10-20 23:10:00+00:00,13.2
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2024-11-01 15:50:00+00:00,51.29
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2024-11-07 15:00:00+00:00,33.87
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2025-06-04 09:07:53+00:00,20.0
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2025-07-06 23:17:00+00:00,19.2
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2025-09-21 23:12:00+00:00,8.4
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2025-10-06 14:24:20+00:00,20.0
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2025-10-12 23:18:00+00:00,12.0
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2025-10-15 22:45:54+00:00,20.0
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2026-05-17 00:00:00+00:00,38.96
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2026-05-18 00:00:00+00:00,29.38
Anthony Volpe,Anthony Volpe_2023 topps chrome psa 10,2026-05-19 00:00:00+00:00,30.72
